ine_code,weather_zone_code
46007,774602
46008,774604
46009,774602
46010,774602
46011,774604
46012,774602
46013,774602
46014,774602
46015,774602
46016,774604
46017,774604
46018,774602
46019,774604
46020,774603
46021,774602
46022,774602
46023,774604
46024,774602
46025,774602
46026,774604
46027,774603
46028,774602
46029,774604
46030,774602
46031,774604
46032,774602
46033,774604
46034,774604
46035,774604
46036,774601
46037,774604
46038,774601
46039,774603
46040,774604
46041,774601
46042,774603
46043,774603
46044,774603
46045,774603
46046,774604
46047,774603
46048,774604
46049,774603
46050,774601
46051,774602
46052,774602
46053,774604
46054,774602
46055,774604
46056,774603
46057,774603
46058,774602
46059,774604
46060,774604
46061,774604
46062,774603
46063,774604
46064,774604
46065,774602
46066,774604
46067,774602
46068,774603
46069,774603
46070,774602
46071,774603
46072,774603
46073,774603
46074,774602
46075,774603
46076,774601
46077,774602
46078,774602
46079,774601
46080,774601
46081,774603
46082,774602
46083,774604
46084,774604
46085,774604
46086,774603
46087,774601
46088,774601
46089,774601
46090,774603
46091,774604
46092,774601
46093,774604
46094,774602
46095,774601
46096,774603
46097,774603
46098,774604
46099,774603
46100,774604
46101,774602
46102,774602
46103,774602
46104,774603
46105,774604
46106,774601
46107,774603
46108,774601
46109,774602
46110,774602
46111,774602
46112,774601
46113,774604
46114,774601
46115,774604
46116,774602
46117,774602
46118,774603
46119,774604
46120,774602
46121,774603
46122,774602
46123,774604
46124,774603
46125,774604
46126,774602
46127,774604
46128,774603
46129,774601
46130,774604
46131,774604
46132,774603
46133,774601
46134,774602
46135,774602
46136,774602
46137,774603
46138,774603
46139,774604
46140,774604
46141,774601
46142,774603
46143,774604
46144,774603
46145,774603
46146,774604
46147,774602
46148,774601
46149,774601
46150,774603
46151,774603
46152,774602
46153,774604
46154,774603
46155,774604
46156,774604
46157,774603
46158,774604
46159,774602
46160,774604
46161,774602
46162,774604
46163,774602
46164,774602
46165,774602
46166,774602
46167,774603
46168,774604
46169,774602
46170,774603
46171,774602
46172,774602
46173,774603
46174,774603
46175,774603
46176,774604
46177,774602
46178,774602
46179,774603
46180,774603
46181,774604
46182,774602
46183,774603
46184,774603
46185,774603
46186,774602
46187,774604
46188,774604
46189,774603
46190,774602
46191,774602
46192,774602
46193,774602
46194,774602
46195,774604
46196,774604
46197,774604
46198,774604
46199,774602
46200,774603
46201,774601
46202,774602
46203,774604
46204,774602
46205,774602
46206,774603
46207,774602
46208,774604
46209,774604
46210,774603
46211,774604
46212,774604
46213,774601
46214,774602
46215,774604
46216,774602
46217,774603
46218,774604
46219,774603
46220,774602
46221,774603
46222,774604
46223,774602
46224,774602
46225,774603
46226,774603
46227,774604
46228,774602
46229,774601
46230,774602
46231,774604
46232,774601
46233,774604
46234,774601
46235,774604
46236,774604
46237,774602
46238,774604
46239,774603
46240,774603
46241,774601
46242,774601
46243,774603
46244,774602
46245,774602
46246,774604
46247,774601
46248,774602
46249,774601
46250,774602
46251,774603
46252,774601
46253,774603
46254,774601
46255,774604
46256,774602
46257,774604
46258,774601
46259,774601
46260,774602
46261,774602
46262,774601
46263,774603
46902,774602
46903,774602
46904,774604
47001,674701
47002,674701
47003,674701
47004,674701
47005,674701
47006,674701
47007,674701
47008,674701
47009,674701
47010,674701
47011,674701
47012,674701
47013,674701
47014,674701
47015,674701
47016,674701
47017,674701
47018,674701
47019,674701
47020,674701
47021,674701
47022,674701
47023,674701
47024,674701
47025,674701
47026,674701
47027,674701
47028,674701
47029,674701
47030,674701
47031,674701
47032,674701
47033,674701
47034,674701
47035,674701
47036,674701
47037,674701
47038,674701
47039,674701
47040,674701
47041,674701
47042,674701
47043,674701
47044,674701
47045,674701
47046,674701
47047,674701
47048,674701
47049,674701
47050,674701
47051,674701
47052,674701
47053,674701
47054,674701
47055,674701
47056,674701
47057,674701
47058,674701
47059,674701
47060,674701
47061,674701
47062,674701
47063,674701
47064,674701
47065,674701
47066,674701
47067,674701
47068,674701
47069,674701
47070,674701
47071,674701
47073,674701
47074,674701
47075,674701
47076,674701
47077,674701
47078,674701
47079,674701
47080,674701
47081,674701
47082,674701
47083,674701
47084,674701
47085,674701
47086,674701
47087,674701
47088,674701
47089,674701
47090,674701
47091,674701
47092,674701
47093,674701
47094,674701
47095,674701
47096,674701
47097,674701
47098,674701
47099,674701
47100,674701
47101,674701
47102,674701
47103,674701
47104,674701
47105,674701
47106,674701
47109,674701
47110,674701
47111,674701
47112,674701
47113,674701
47114,674701
47115,674701
47116,674701
47117,674701
47118,674701
47119,674701
47121,674701
47122,674701
47123,674701
47124,674701
47125,674701
47126,674701
47127,674701
47128,674701
47129,674701
47130,674701
47131,674701
47132,674701
47133,674701
47134,674701
47135,674701
47137,674701
47138,674701
47139,674701
47140,674701
47141,674701
47142,674701
47143,674701
47144,674701
47145,674701
47146,674701
47147,674701
47148,674701
47149,674701
47150,674701
47151,674701
47152,674701
47153,674701
47154,674701
47155,674701
47156,674701
47157,674701
47158,674701
47159,674701
47160,674701
47161,674701
47162,674701
47163,674701
47164,674701
47165,674701
47166,674701
47167,674701
47168,674701
47169,674701
47170,674701
47171,674701
47172,674701
47173,674701
47174,674701
47175,674701
47176,674701
47177,674701
47178,674701
47179,674701
47180,674701
47181,674701
47182,674701
47183,674701
47184,674701
47185,674701
47186,674701
47187,674701
47188,674701
47189,674701
47190,674701
47191,674701
47192,674701
47193,674701
47194,674701
47195,674701
47196,674701
47197,674701
47198,674701
47199,674701
47200,674701
47203,674701
47204,674701
47205,674701
47206,674701
47207,674701
47208,674701
47209,674701
47210,674701
47211,674701
47212,674701
47213,674701
47214,674701
47215,674701
47216,674701
47217,674701
47218,674701
47219,674701
47220,674701
47221,674701
47222,674701
47223,674701
47224,674701
47225,674701
47226,674701
47227,674701
47228,674701
47229,674701
47230,674701
47231,674701
47232,674701
48001,754802
48002,754802
48003,754802
48004,754801
48005,754802
48006,754802
48007,754801
48008,754802
48009,754802
48010,754801
48011,754802
48012,754801
48013,754802
48014,754801
48015,754802
48016,754801
48017,754801
48018,754801
48019,754802
48020,754802
48021,754801
48022,754802
48023,754802
48024,754802
48025,754802
48026,754802
48027,754802
48028,754801
48029,754802
48030,754801
48031,754801
48032,754802
48033,754801
48034,754802
48035,754801
48036,754802
48037,754802
48038,754801
48039,754802
48040,754801
48041,754801
48042,754802
48043,754801
48044,754801
48045,754802
48046,754801
48047,754801
48048,754801
48049,754801
48050,754802
48051,754802
48052,754801
48053,754801
48054,754801
48055,754802
48056,754801
48057,754801
48058,754802
48059,754802
48060,754801
48061,754801
48062,754801
48063,754801
48064,754801
48065,754802
48066,754801
48067,754801
48068,754801
48069,754801
48070,754801
48071,754801
48072,754802
48073,754801
48074,754802
48075,754802
48076,754801
48077,754801
48078,754801
48079,754801
48080,754802
48081,754801
48082,754801
48083,754802
48084,754801
48085,754801
48086,754802
48087,754802
48088,754802
48089,754801
48090,754802
48091,754802
48092,754802
48093,754802
48094,754802
48095,754802
48096,754802
48097,754802
48901,754801
48902,754801
48903,754801
48904,754801
48905,754801
48906,754801
48907,754801
48908,754801
48909,754801
48910,754802
48911,754801
48912,754802
48913,754801
48914,754801
48915,754801
48916,754802
49002,674902
49003,674902
49004,674902
49005,674902
49006,674902
49007,674902
49008,674902
49009,674902
49010,674902
49011,674902
49012,674902
49013,674902
49014,674902
49015,674902
49016,674902
49017,674902
49018,674902
49019,674902
49020,674902
49021,674902
49022,674902
49023,674902
49024,674902
49025,674902
49026,674902
49027,674902
49028,674902
49029,674902
49030,674902
49031,674902
49032,674902
49033,674902
49034,674902
49035,674902
49036,674902
49037,674902
49038,674902
49039,674902
49040,674902
49041,674902
49042,674902
49043,674902
49044,674902
49046,674902
49047,674902
49048,674902
49050,674902
49052,674902
49053,674902
49054,674902
49055,674902
49056,674902
49057,674902
49058,674902
49059,674902
49061,674902
49062,674901
49063,674902
49064,674902
49065,674902
49066,674902
49067,674902
49068,674902
49069,674902
49071,674902
49075,674902
49076,674902
49077,674902
49078,674902
49079,674902
49080,674902
49081,674902
49082,674902
49083,674902
49084,674902
49085,674901
49086,674902
49087,674902
49088,674902
49090,674902
49091,674902
49092,674902
49093,674902
49094,674901
49095,674902
49096,674902
49097,674902
49098,674902
49099,674902
49100,674901
49101,674902
49102,674902
49103,674902
49104,674902
49105,674902
49107,674902
49108,674902
49109,674902
49110,674902
49111,674902
49112,674902
49113,674902
49114,674902
49115,674902
49116,674902
49117,674902
49118,674902
49119,674902
49120,674902
49121,674902
49122,674902
49123,674902
49124,674902
49125,674902
49126,674902
49127,674902
49128,674902
49129,674902
49130,674902
49131,674902
49132,674902
49133,674902
49134,674901
49135,674902
49136,674902
49137,674902
49138,674902
49139,674902
49141,674902
49142,674902
49143,674902
49145,674902
49146,674902
49147,674902
49148,674902
49149,674902
49150,674902
49151,674902
49152,674902
49153,674902
49154,674901
49155,674902
49156,674902
49157,674902
49158,674902
49159,674902
49160,674902
49162,674901
49163,674902
49164,674902
49165,674902
49166,674902
49167,674902
49168,674902
49169,674902
49170,674902
49171,674902
49172,674902
49173,674902
49174,674901
49175,674902
49176,674902
49177,674902
49178,674902
49179,674901
49180,674902
49181,674901
49183,674902
49184,674902
49185,674902
49186,674902
49187,674902
49188,674902
49189,674901
49190,674902
49191,674902
49192,674902
49193,674902
49194,674902
49197,674902
49199,674902
49200,674902
49201,674902
49202,674902
49203,674902
49204,674902
49205,674902
49206,674902
49207,674902
49208,674902
49209,674902
49210,674902
49214,674902
49216,674902
49219,674902
49220,674902
49221,674902
49222,674902
49223,674902
49224,674901
49225,674902
49226,674902
49227,674902
49228,674902
49229,674902
49230,674902
49231,674902
49232,674902
49233,674902
49234,674902
49235,674902
49236,674902
49237,674902
49238,674902
49239,674902
49240,674902
49241,674902
49242,674902
49243,674902
49244,674902
49245,674902
49246,674902
49247,674902
49248,674902
49249,674902
49250,674902
49251,674902
49252,674902
49255,674902
49256,674902
49257,674902
49258,674902
49259,674902
49260,674902
49261,674902
49262,674902
49263,674902
49264,674902
49265,674902
49266,674902
49267,674902
49268,674902
49269,674902
49270,674902
49271,674902
49272,674902
49273,674902
49275,674902
50001,625002
50002,625002
50003,625002
50004,625002
50005,625002
50006,625002
50007,625002
50008,625003
50009,625002
50010,625002
50011,625002
50012,625003
50013,625003
50014,625002
50015,625002
50016,625002
50017,625003
50018,625002
50019,625003
50020,625002
50021,625002
50022,625003
50023,625002
50024,625002
50025,625002
50026,625002
50027,625002
50028,625002
50029,625002
50030,625002
50031,625002
50032,625002
50033,625001
50034,625002
50035,625001
50036,625001
50037,625002
50038,625002
50039,625002
50040,625002
50041,625001
50042,625002
50043,625003
50044,625002
50045,625002
50046,625002
50047,625002
50048,625002
50050,625002
50051,625001
50052,625002
50053,625003
50054,625002
50055,625002
50056,625003
50057,625002
50058,625002
50059,625003
50060,625002
50061,625002
50062,625003
50063,625002
50064,625003
50065,625002
50066,625003
50067,625002
50068,625002
50069,625002
50070,625002
50071,625002
50072,625002
50073,625002
50074,625003
50075,625002
50076,625002
50077,625001
50078,625001
50079,625002
50080,625002
50081,625002
50082,625002
50083,625003
50084,625002
50085,625002
50086,625002
50087,625002
50088,625002
50089,625003
50090,625002
50091,625002
50092,625003
50093,625002
50094,625002
50095,625001
50096,625002
50098,625002
50099,625002
50100,625001
50101,625003
50102,625003
50104,625003
50105,625003
50106,625002
50107,625003
50108,625002
50109,625001
50110,625002
50111,625002
50113,625002
50114,625002
50115,625003
50116,625002
50117,625002
50118,625003
50119,625003
50120,625002
50121,625002
50122,625002
50123,625003
50124,625002
50125,625002
50126,625002
50128,625001
50129,625002
50130,625002
50131,625003
50132,625003
50133,625002
50134,625002
50135,625001
50136,625002
50137,625003
50138,625002
50139,625002
50140,625002
50141,625002
50142,625001
50143,625002
50144,625001
50146,625002
50147,625003
50148,625001
50149,625002
50150,625002
50151,625001
50152,625003
50153,625002
50154,625002
50155,625002
50156,625002
50157,625002
50159,625002
50160,625002
50161,625002
50162,625002
50163,625003
50164,625003
50165,625003
50166,625002
50167,625002
50168,625001
50169,625002
50170,625003
50171,625002
50172,625002
50173,625002
50174,625002
50175,625002
50176,625002
50177,625002
50178,625002
50179,625002
50180,625003
50181,625002
50182,625002
50183,625002
50184,625002
50185,625001
50186,625001
50187,625002
50188,625002
50189,625003
50190,625002
50191,625002
50192,625002
50193,625003
50194,625002
50195,625002
50196,625002
50197,625001
50198,625002
50199,625003
50200,625002
50201,625002
50202,625002
50203,625003
50204,625003
50205,625001
50206,625003
50207,625001
50208,625003
50209,625003
50210,625001
50211,625002
50212,625003
50213,625002
50214,625002
50215,625002
50216,625002
50217,625003
50218,625002
50219,625003
50220,625001
50221,625002
50222,625003
50223,625003
50224,625002
50225,625002
50227,625002
50228,625002
50229,625002
50230,625001
50231,625002
50232,625001
50233,625002
50234,625002
50235,625003
50236,625002
50237,625002
50238,625001
50239,625002
50240,625003
50241,625002
50242,625002
50243,625002
50244,625001
50245,625001
50246,625002
50247,625003
50248,625001
50249,625002
50250,625002
50251,625002
50252,625001
50253,625002
50254,625002
50255,625002
50256,625002
50257,625002
50258,625002
50259,625002
50260,625002
50261,625002
50262,625003
50263,625002
50264,625002
50265,625002
50266,625002
50267,625001
50268,625001
50269,625002
50270,625001
50271,625002
50272,625003
50273,625002
50274,625002
50275,625002
50276,625001
50277,625002
50278,625003
50279,625002
50280,625002
50281,625002
50282,625002
50283,625002
50284,625002
50285,625003
50286,625002
50287,625002
50288,625003
50289,625002
50290,625002
50291,625002
50292,625002
50293,625002
50294,625002
50295,625002
50296,625003
50297,625003
50298,625003
50901,625001
50902,625001
50903,625003
51001,785101
52001,795201
